GEO_ID,STATE,STATEFP,LEA,SDNAME,TYPE,
0506060,AR,05,06060,Camden Fairview School District,Unified,
0506090,AR,05,06090,Farmington School District,Unified,
0506120,AR,05,06120,Fayetteville School District,Unified,
0506150,AR,05,06150,Flippin School District,Unified,
0506210,AR,05,06210,Fordyce School District,Unified,
0506240,AR,05,06240,Foreman School District,Unified,
0506270,AR,05,06270,Forrest City School District,Unified,
0506330,AR,05,06330,Fort Smith Public Schools,Unified,
0506360,AR,05,06360,Fouke School District,Unified,
0506420,AR,05,06420,Fountain Lake School District,Unified,
0506540,AR,05,06540,Gentry Public Schools,Unified,
0506630,AR,05,06630,Glen Rose School District,Unified,
0506690,AR,05,06690,Centerpoint School District,Unified,
0506840,AR,05,06840,Gravette School District,Unified,
0506870,AR,05,06870,Green Forest School District,Unified,
0506900,AR,05,06900,Greenbrier School District,Unified,
0506930,AR,05,06930,Greenland Public Schools,Unified,
0506990,AR,05,06990,Greenwood School District,Unified,
0507110,AR,05,07110,Gurdon School District,Unified,
0507140,AR,05,07140,Guy-Perkins Schools,Unified,
0507170,AR,05,07170,Hackett Public Schools,Unified,
0507230,AR,05,07230,Hampton School District,Unified,
0507290,AR,05,07290,Harmony Grove School District,Unified,
0507320,AR,05,07320,Harmony Grove School District,Unified,
0507350,AR,05,07350,Harrisburg School District,Unified,
0507380,AR,05,07380,Harrison School District,Unified,
0507410,AR,05,07410,Hartford School District,Unified,
0507530,AR,05,07530,Hazen School District,Unified,
0507560,AR,05,07560,Heber Springs School District,Unified,
0507620,AR,05,07620,Hector School District,Unified,
0507680,AR,05,07680,Helena-West Helena School District,Unified,
0507710,AR,05,07710,Hermitage School District,Unified,
0507740,AR,05,07740,Cross County School District,Unified,
0507770,AR,05,07770,Highland School District,Unified,
0507840,AR,05,07840,Hope School District,Unified,
0507860,AR,05,07860,Horatio School District,Unified,
0507890,AR,05,07890,Hot Springs School District,Unified,
0507920,AR,05,07920,Jessieville School District,Unified,
0507990,AR,05,07990,Hoxie School District,Unified,
0508010,AR,05,08010,Hughes School District,Unified,
0508040,AR,05,08040,West Memphis School District,Unified,
0508130,AR,05,08130,Huntsville School District,Unified,
0508240,AR,05,08240,Jasper School District,Unified,
0508280,AR,05,08280,Jonesboro Public Schools,Unified,
0508340,AR,05,08340,Junction City School District,Unified,
0508400,AR,05,08400,Riverview School District,Unified,
0508490,AR,05,08490,Kirby School District,Unified,
0508610,AR,05,08610,Lake Hamilton School District,Unified,
0508640,AR,05,08640,Lakeside School District,Unified,
0508670,AR,05,08670,Lakeside School District,Unified,
0508700,AR,05,08700,Lamar School District,Unified,
0508730,AR,05,08730,Lavaca Public Schools,Unified,
0508940,AR,05,08940,Lincoln School District,Unified,
0509000,AR,05,09000,Little Rock School District,Unified,
0509030,AR,05,09030,Lockesburg School District,Unified,
0509060,AR,05,09060,Lonoke School District,Unified,
0509150,AR,05,09150,Magazine Schools,Unified,
0509190,AR,05,09190,Magnet Cove School District,Unified,
0509240,AR,05,09240,Malvern Special School District,Unified,
0509270,AR,05,09270,Mammoth Spring Schools,Unified,
0509330,AR,05,09330,Mansfield School District,Unified,
0509360,AR,05,09360,Lee County School District,Unified,
0509390,AR,05,09390,Marion School District,Unified,
0509420,AR,05,09420,Marked Tree School District,Unified,
0509480,AR,05,09480,Searcy County School District,Unified,
0509510,AR,05,09510,Marvell School District,Unified,
0509540,AR,05,09540,Mayflower School District,Unified,
0509570,AR,05,09570,Maynard School District,Unified,
0509600,AR,05,09600,McCrory School District,Unified,
0509630,AR,05,09630,McGehee School District,Unified,
0509720,AR,05,09720,Melbourne School District,Unified,
0509750,AR,05,09750,Mena Public Schools,Unified,
0509780,AR,05,09780,Mineral Springs School District,Unified,
0509840,AR,05,09840,Monticello School District,Unified,
0509990,AR,05,09990,Mount Ida School District,Unified,
0510080,AR,05,10080,Mount Vernon-Enola School District,Unified,
0510170,AR,05,10170,Mountain Pine School District,Unified,
0510200,AR,05,10200,Mountain View School District,Unified,
0510260,AR,05,10260,Mountainburg Schools,Unified,
0510290,AR,05,10290,Mulberry School District,Unified,
0510320,AR,05,10320,Murfreesboro School District,Unified,
0510380,AR,05,10380,Nashville School District,Unified,
0510410,AR,05,10410,Nemo Vista School District,Unified,
0510440,AR,05,10440,Nettleton School District,Unified,
0510560,AR,05,10560,Norfork Schools,Unified,
0510620,AR,05,10620,Norphlet School District,Unified,
0510680,AR,05,10680,North Little Rock School District,Unified,
0510920,AR,05,10920,Omaha School District,Unified,
0510950,AR,05,10950,Osceola School District,Unified,
0510980,AR,05,10980,Ouachita School District,Unified,
0511010,AR,05,11010,Ozark School District,Unified,
0511070,AR,05,11070,Pangburn School District,Unified,
0511130,AR,05,11130,Paris School District,Unified,
0511220,AR,05,11220,Parkers Chapel School District,Unified,
0511340,AR,05,11340,Perryville School District,Unified,
0511370,AR,05,11370,Piggott School District,Unified,
0511610,AR,05,11610,Pocahontas School District,Unified,
0511700,AR,05,11700,Pottsville Public Schools,Unified,
0511730,AR,05,11730,Poyen School District,Unified,
0511760,AR,05,11760,Prairie Grove School District,Unified,
0511820,AR,05,11820,Prescott School District,Unified,
0511850,AR,05,11850,Pulaski County Special School District,Unified,
0511880,AR,05,11880,Quitman School District,Unified,
0511970,AR,05,11970,Rogers Public Schools,Unified,
0512000,AR,05,12000,Rose Bud School District,Unified,
0512060,AR,05,12060,Russellville Schools,Unified,
0512090,AR,05,12090,Salem School District,Unified,
0512180,AR,05,12180,Scranton School District,Unified,
0512210,AR,05,12210,Searcy School District,Unified,
0512420,AR,05,12420,Shirley School District,Unified,
0512450,AR,05,12450,Siloam Springs Schools,Unified,
0512480,AR,05,12480,Sloan-Hendrix School District,Unified,
0512510,AR,05,12510,Smackover School District,Unified,
0512520,AR,05,12520,South Conway County School District,Unified,
0512540,AR,05,12540,Southside School District,Unified,
0512570,AR,05,12570,South Side-Bee Branch School District,Unified,
0512630,AR,05,12630,Spring Hill School District,Unified,
0512660,AR,05,12660,Springdale School District,Unified,
0512870,AR,05,12870,Stephens School District,Unified,
0512930,AR,05,12930,Strong School District,Unified,
0512960,AR,05,12960,Stuttgart School District,Unified,
0513080,AR,05,13080,Greene County Technical School District,Unified,
0513110,AR,05,13110,Texarkana School District,Unified,
0513230,AR,05,13230,Jackson County School District,Unified,
0513260,AR,05,13260,Turrell School District,Unified,
0513350,AR,05,13350,Valley Springs School District,Unified,
0513380,AR,05,13380,Valley View School District,Unified,
0513410,AR,05,13410,Van Buren School District,Unified,
0513440,AR,05,13440,Van-Cove School District,Unified,
0513530,AR,05,13530,Vilonia School District,Unified,
0513560,AR,05,13560,Viola School District,Unified,
0513650,AR,05,13650,Waldo School District,Unified,
0513680,AR,05,13680,Waldron School District,Unified,
0513740,AR,05,13740,Walnut Ridge School District,Unified,
0513930,AR,05,13930,Watson Chapel School District,Unified,
0513950,AR,05,13950,Weiner School District,Unified,
0514010,AR,05,14010,West Fork School District,Unified,
0514020,AR,05,14020,Westside School District,Unified,
0514040,AR,05,14040,West Side School District,Unified,
0514140,AR,05,14140,White Hall School District,Unified,
0514160,AR,05,14160,Wickes School District,Unified,
0514370,AR,05,14370,Wonderview School District,Unified,
0514400,AR,05,14400,Woodlawn School District,Unified,
0514430,AR,05,14430,Wynne Public Schools,Unified,
0514490,AR,05,14490,Yellville-Summit School District,Unified,
0600001,CA,06,00001,Acton-Agua Dulce Unified School District,Unified,
0600006,CA,06,00006,Ross Valley Elementary School District,Elementary,
0600009,CA,06,00009,Cuyama Joint Unified School District,Unified,
0600011,CA,06,00011,Fort Sage Unified School District,Unified,
0600012,CA,06,00012,Twin Ridges Elementary School District,Elementary,
0600013,CA,06,00013,Rocklin Unified School District,Unified,
0600014,CA,06,00014,Hesperia Unified School District,Unified,
0600015,CA,06,00015,Lucerne Valley Unified School District,Unified,
0600016,CA,06,00016,Upland Unified School District,Unified,
0600017,CA,06,00017,Apple Valley Unified School District,Unified,
0600018,CA,06,00018,Mountain Valley Unified School District,Unified,
0600019,CA,06,00019,Dublin Unified School District,Unified,
0600020,CA,06,00020,Pleasanton Unified School District,Unified,
0600021,CA,06,00021,Sunol Glen Unified School District,Unified,
0600022,CA,06,00022,Mendota Unified School District,Unified,
0600025,CA,06,00025,Manhattan Beach Unified School District,Unified,
0600026,CA,06,00026,El Tejon Unified School District,Unified,
0600027,CA,06,00027,Lake Elsinore Unified School District,Unified,
0600028,CA,06,00028,Temecula Valley Unified School District,Unified,
0600029,CA,06,00029,Murrieta Valley Unified School District,Unified,
0600031,CA,06,00031,Pacific Unified School District,Unified,
0600032,CA,06,00032,Redondo Beach Unified School District,Unified,
0600033,CA,06,00033,Dos Palos-Oro Loma Joint Unified School District,Unified,
0600034,CA,06,00034,Windsor Unified School District,Unified,
0600035,CA,06,00035,Farmersville Unified School District,Unified,
0600036,CA,06,00036,Natomas Unified School District,Unified,
0600037,CA,06,00037,Ferndale Unified School District,Unified,
0600038,CA,06,00038,Mattole Unified School District,Unified,
0600039,CA,06,00039,Delhi Unified School District,Unified,
0600040,CA,06,00040,Riverdale Joint Unified School District,Unified,
0600042,CA,06,00042,Warner Unified School District,Unified,
0600043,CA,06,00043,Scotts Valley Unified School District,Unified,
0600044,CA,06,00044,Healdsburg Unified School District,Unified,
0600045,CA,06,00045,Orland Joint Unified School District,Unified,
0600046,CA,06,00046,Gonzales Unified School District,Unified,
0600047,CA,06,00047,Tracy Joint Unified School District,Unified,
0600048,CA,06,00048,Paso Robles Joint Unified School District,Unified,
0600049,CA,06,00049,Coast Unified School District,Unified,
0600051,CA,06,00051,Gridley Unified School District,Unified,
0600052,CA,06,00052,Eureka City Unified School District,Unified,
0600060,CA,06,00060,Hughson Unified School District,Unified,
0600061,CA,06,00061,Riverbank Unified School District,Unified,
0600062,CA,06,00062,Oakdale Joint Unified School District,Unified,
0600063,CA,06,00063,Waterford Unified School District,Unified,
0600064,CA,06,00064,Porterville Unified School District,Unified,
0600065,CA,06,00065,Dinuba Unified School District,Unified,
0600067,CA,06,00067,Caruthers Unified School District,Unified,
0600068,CA,06,00068,Golden Valley Unified School District,Unified,
0600069,CA,06,00069,Valley Center-Pauma Unified School District,Unified,
0600116,CA,06,00116,Chawanakee Unified School District,Unified,
0600153,CA,06,00153,Alhambra Unified School District,Unified,
0600158,CA,06,00158,Turlock Unified School District,Unified,
0600159,CA,06,00159,Scott Valley Unified School District,Unified,
0600160,CA,06,00160,Yosemite Unified School District,Unified,
0601331,CA,06,01331,Trinity Alps Unified School District,Unified,
0601332,CA,06,01332,Twin Rivers Unified School District,Unified,
0601620,CA,06,01620,ABC Unified School District,Unified,
0601650,CA,06,01650,Acalanes Union High School District,Secondary,
0601680,CA,06,01680,Ackerman Elementary School District,Elementary,
0601710,CA,06,01710,Adelanto Elementary School District,Elementary,
0601770,CA,06,01770,Alameda City Unified School District,Unified,
0601860,CA,06,01860,Albany City Unified School District,Unified,
0601890,CA,06,01890,Alexander Valley Union Elementary School District,Elementary,
0601950,CA,06,01950,Alisal Union Elementary School District,Elementary,
0601980,CA,06,01980,Allensworth Elementary School District,Elementary,
0602010,CA,06,02010,Alpaugh Unified School District,Unified,
0602070,CA,06,02070,Alpine County Unified School District,Unified,
0602100,CA,06,02100,Alpine Union Elementary School District,Elementary,
0602160,CA,06,02160,Alta Loma Elementary School District,Elementary,
0602220,CA,06,02220,Alta Vista Elementary School District,Elementary,
0602250,CA,06,02250,Alta-Dutch Flat Union Elementary School District,Elementary,
0602310,CA,06,02310,Alum Rock Union Elementary School District,Elementary,
0602360,CA,06,02360,Alview-Dairyland Union Elementary School District,Elementary,
0602370,CA,06,02370,Alvina Elementary School District,Elementary,
0602430,CA,06,02430,Alvord Unified School District,Unified,
0602450,CA,06,02450,Amador County Unified School District,Unified,
0602550,CA,06,02550,American Union Elementary School District,Elementary,
0602610,CA,06,02610,Anaheim Elementary School District,Elementary,
0602630,CA,06,02630,Anaheim Union High School District,Secondary,
0602670,CA,06,02670,West Sonoma County Union High School District,Secondary,
0602700,CA,06,02700,Anderson Union High School District,Secondary,
0602730,CA,06,02730,Anderson Valley Unified School District,Unified,
0602760,CA,06,02760,Antelope Elementary School District,Elementary,
0602820,CA,06,02820,Antelope Valley Union High School District,Secondary,
0602850,CA,06,02850,Antioch Unified School District,Unified,
0602970,CA,06,02970,Arcadia Unified School District,Unified,
0603000,CA,06,03000,Arcata Elementary School District,Elementary,
0603030,CA,06,03030,Northern Humboldt Union High School District,Secondary,
0603060,CA,06,03060,Arcohe Union Elementary School District,Elementary,
0603090,CA,06,03090,Arena Union Elementary School District,Elementary,
0603180,CA,06,03180,Armona Union Elementary School District,Elementary,
0603270,CA,06,03270,Arvin Union Elementary School District,Elementary,
0603300,CA,06,03300,Atascadero Unified School District,Unified,
0603420,CA,06,03420,Atwater Elementary School District,Elementary,
